NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210054885597;2022;2;M;1;1;1;2;0;2;1;0;;;;;;;;5002704;Campo Grande;50;MS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;F;D;D;3;H;A;D;D;C;A;B;C;C;A;B;A;B;C;B;B;E;A;B;B
210056564302;2022;2;F;1;3;1;3;0;1;;1;;;;;;;;2913903;Ipiaú;29;BA;1;1;1;1;1085;1057;1068;1075;463.8;531.9;543.8;360.5;EBCDAACAABBDCECDEBBEBCDDEBBCAEBADDECBDEEBEBDB;DCCCEBAEDDADCAEDAAEECAEDCEBBEBDEBCAEAEBCBCAAC;BDDCDCCEDBEABEDBBAEABBBECCEAECCBAEDCCBBEBDADA;BAECDADEACADEBABDDECBADAACBEABDECBEDABCBEEDAB;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;120;120;120;120;20;500;C;D;C;B;2;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210054520678;2022;13;F;1;1;1;1;16;1;;0;;;;;;;;2910800;Feira de Santana;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;B;D;B;4;B;A;C;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
210057055338;2022;3;M;1;3;1;1;1;1;;0;;;;;;;;5211206;Itapuranga;52;GO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;D;C;2;D;A;B;C;A;A;B;B;B;A;B;A;A;B;B;A;C;A;B;B
210057988969;2022;3;F;1;3;1;2;0;2;1;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1088;1058;1067;1077;437.8;461.3;492.2;477.1;AACDEACADBBACBECACEEBBCCDBBCBBEAAEBBADADEAEAA;CBABAAEECABADEEAADACEACCEEDEAEDBAEADCACABBDDE;ABBAEDEBCDBDBDDDAAECEEAADAEBBBCAAACCEBEDDBBCA;DEABBCEECCACBEDEAABBECEEBBBEAECABDBEDAEAAEEBB;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;160;120;140;120;660;C;F;B;D;4;B;A;B;C;A;A;B;B;A;A;B;A;A;B;A;A;D;A;B;A
210055580862;2022;3;M;1;1;1;2;0;2;1;0;3305802;Teresópolis;33;RJ;2;1;1;3305802;Teresópolis;33;RJ;1;1;1;1;1085;1057;1068;1075;427.8;485;557.5;438;EBDBBABDCBDBECEBAADEADAECECCCCBECADCABADAEBDB;AACCEEECEDDEDCBBEAAEDCCDAEAEACDBBAABBAADBDEAC;AACEECCBDACEEACBDABABEBEBADDCEEAACDEADACBDEDA;DCAEDBDDEEACADCDBDDEEDCDBAEBCDCCBBCEDAEECECCE;1;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;120;120;100;120;80;540;D;E;B;B;5;D;A;C;C;A;A;B;B;B;A;A;A;A;C;B;A;D;B;A;B
210055092856;2022;2;F;1;3;1;2;0;2;1;0;5300108;Brasília;53;DF;2;1;1;5300108;Brasília;53;DF;1;1;1;1;1187;1177;1181;1183;564;581.3;604.5;590.4;EEDEBCCAADADCBCDBCEDABBDBACCABAAADEBEDCCBCDBE;BBBCAEDBACCCDCECAAAEBDDEAEABDBDDCBBEACADBAEAC;BDECDBCCDCDEECCBDCBABECABAEABABAECACCEBDBDBEA;BADDCECCCEBEADCDAEBBAAEBEBDACBAECBBDCDDEDACCA;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;160;180;140;160;140;780;D;E;D;D;3;E;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B
210055867824;2022;6;M;1;1;2;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;D;F;B;4;E;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;C;B;B;B
210057974197;2022;5;F;1;1;1;2;0;2;;0;3301801;Engenheiro Paulo de Frontin;33;RJ;3;1;2;3303609;Paracambi;33;RJ;1;1;1;1;1086;1055;1065;1076;486.4;501.6;384.9;515.7;ACDABECACBDCEDABCDAEBCAEDBEBCADEABCDBAECDDABE;CDABEDDABCADEABCDAEBAECDBEBACEDCBAEACEBDACCEB;BDADBCADACADBCBABEABDBECDEBAEDCADBEACBCDECAEB;CDACDCAEBDAECBDDAECBDACEBADEBECDDABECEDABECDC;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;160;40;40;140;40;420;B;E;C;C;4;C;A;B;C;B;A;B;A;B;A;A;A;A;D;A;B;E;A;A;B
210057666270;2022;5;F;1;1;1;1;3;1;;0;;;;;;;;5008305;Três Lagoas;50;MS;1;1;1;1;1088;1058;1067;1077;571.6;669.4;656.7;757.7;BBECBDCBEAEDCEEDEBBCCACEBBAABEECCDECACBBEADCC;DBCAAADBDECBBADDDAABCBBCAEEDAEDABBCDECBABEAAD;AADEACAABDBEBDDACBEECDEABEAABEEABACBBCBADACCB;CECABDCDEACBBEAEDDCACBBDDADCACECDCEBABAAAECAC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;180;160;160;200;820;F;F;D;D;3;C;A;C;C;B;A;B;B;B;A;B;A;B;C;A;A;D;A;B;B
210056636677;2022;4;F;1;3;1;1;1;1;;0;;;;;;;;1506203;Salinópolis;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;C;F;A;8;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;B
210057414757;2022;13;M;1;1;1;1;16;1;;0;;;;;;;;3509601;Campo Limpo Paulista;35;SP;1;1;1;1;1088;1058;1067;1077;509.4;548.2;525.7;487.4;DDEEACDCAAEBCCEBACECBAEAACAEEDBDCCEBADBAECBCC;BECEAABCDEC*EDDACAABEBAEAEADBDDBDBBBDCDABDDCD;BCAEACAEEAECBDEEAEAEECEADBAEBCEBBAEEDCCADBCCB;CBEDCCDACDCEBBDAEDBCABDDDCDACEABACDADEBBAEADE;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;120;100;100;80;520;A;B;B;B;1;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210056349699;2022;3;M;1;2;1;3;0;1;;1;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;B;2;B;A;B;C;A;A;B;B;A;A;A;A;A;B;B;A;C;A;A;B
210055173052;2022;2;F;1;3;1;3;0;1;;1;;;;;;;;2112100;Timbiras;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;A;A;5;A;A;C;D;A;C;B;B;B;A;B;A;A;B;A;A;D;A;A;B
210057362807;2022;12;M;1;2;1;1;0;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;B;C;B;4;D;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;A;A;B;B
210056907918;2022;2;F;1;3;1;2;0;2;1;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1087;1056;1066;1078;486.6;615.7;567.8;656.1;ACBAACAEDBBCABEBCACCDADCEDACADCEEADBDBDAEADBA;ECBABADDBAECABBDCDEDACACDCDDBBBDEDCABBBDAAABB;DBDDBADBCACDDAADADECECBBBDBAACEAEDECBEABEECBA;BEECACDBDACBBADBCAAEBECBBDECDAABDAECEBADCCEAD;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;160;200;140;140;200;840;E;F;D;B;2;B;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;C;B;A;B
210056238247;2022;3;M;1;1;1;1;1;1;;0;;;;;;;;2611101;Petrolina;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;D;A;2;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;B;A;A;B
210056183844;2022;8;F;1;0;1;1;3;1;;0;;;;;;;;2208007;Picos;22;PI;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;B;C;B;5;B;A;B;D;A;C;B;A;A;A;A;A;A;B;A;A;D;A;A;B
210057995173;2022;3;F;1;1;1;1;1;1;;0;;;;;;;;2801405;Carira;28;SE;1;1;1;1;1087;1056;1066;1078;438.4;543.5;488.8;412.1;BDDCCDCDDEBABBEEEBCDCBCDACADBCBACEEABECECDBCB;CBBBBADDCADCAAEDCADBADACDCEDBCDDDACADCBDDAEDD;EECEC.DBBACCDBCABBADCEADDEBAECEADDECAAAADECEB;DEEDECBEBBBBEDDCDBEDDACABCAEEDEECDDCDBBEECDCE;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;200;140;140;120;720;C;C;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210057616805;2022;11;F;1;2;1;1;6;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;C;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210055724584;2022;3;F;1;2;1;2;0;2;;0;3301306;Casimiro de Abreu;33;RJ;2;1;1;3303500;Nova Iguaçu;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;A;F;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;B;C;B;A;B
210055148570;2022;2;F;1;3;1;2;0;2;1;0;5103403;Cuiabá;51;MT;2;1;1;5108402;Várzea Grande;51;MT;1;1;1;1;1088;1058;1067;1077;441.5;490.6;534.6;506;DDACBDCCEACEBDABAEEDEABCAAACCBBCACCCABAADCCAA;BBCAAAECCEBCAEDCCCACACDCACCDDABDBEEABBABBDCCA;ADDEACAEBDEABDBBEBACEDEAAAEACDBAAADBACCDDCCEA;AECBCDCDCEBBBEDBDADEDDCECCABCDEBDADEAADCDECBC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;120;120;120;160;640;E;D;B;B;5;F;A;B;D;A;A;B;B;B;A;A;A;A;C;B;A;E;A;B;B
210054977951;2022;5;F;1;2;2;1;1;1;;0;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;1088;1058;1067;1077;478.3;410.3;445.6;469;EDCEEACEEABEBDCBABEDBACACAACBDCDACDBADECEBBDE;DACCDADCAA*EEDECDDECACAACADCCDCECBEDEEBABBCDB;BDCDBCCDEABCACCBCBEEDAEACECECCAEBAEBBEACBDCAB;CACAEACCDADDCBDBEDAEEBCDCDAEAAEACBAEBAEDEEDEB;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;100;100;80;60;0;340;B;B;F;B;4;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;E;A;A;B
210056371848;2022;16;M;2;1;1;1;0;1;;0;;;;;;;;3306305;Volta Redonda;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;H;C;F;3;D;A;B;C;B;A;B;B;B;A;A;A;A;C;A;A;C;A;A;B
210057045705;2022;11;M;0;3;1;2;0;2;;0;2403251;Parnamirim;24;RN;2;1;1;2403251;Parnamirim;24;RN;1;1;1;1;1088;1058;1067;1077;525.9;579.8;541.8;653;CEBCACABDEEDEEECBBAAEDDCAABCABEBCCACAADCDBBCD;EECAAADBDEBCBDDACCACBBDCAADDBDB*EBCDEBBDCDABA;AEDECCABBDAEDEDAABEECEEAAACCBBBCBACBDBAEEBCCB;EDDCACACAAACBEABDBBECCBBCDCADEECCCDEBBBCEECAD;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;120;100;120;180;640;C;C;C;B;3;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210056894573;2022;11;M;1;2;1;1;9;1;;0;;;;;;;;2607901;Jaboatão dos Guararapes;26;PE;1;1;1;1;1086;1055;1065;1076;450.2;560.1;549.3;618.3;EBDDDEAACEECBEDBACCDCEBBEBBBCEAECCBCDDCEEDACB;CCECEEDADDADECBDBBDBCDDCAEEEBDDACABABBDDDADCE;BCDAAEDBAEBCBDABDADDBECECCBAEDAAEDECACAEBDEEE;ABDCACCBEAACBBCDCCDDBBCDBDECACEBDAEBCBADCECAC;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;120;120;80;120;120;560;B;B;C;B;2;C;A;B;B;A;B;B;B;A;A;A;A;A;B;A;A;C;A;B;B
210057980663;2022;7;M;1;2;1;1;4;1;;0;;;;;;;;3303500;Nova Iguaçu;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210055596395;2022;12;F;2;2;1;1;0;1;;0;;;;;;;;3301900;Itaboraí;33;RJ;1;1;1;1;1088;1058;1067;1077;419.8;528.3;568.4;489.5;ECEADCAEEBABADED.EABADBCBECADBCABBBCABDBEBCAB;EECACAEEDEBCDCBACCABACDCEEACBDEABEADEBAABBAEC;BCDEACAACDEDBDEAAEDCECCADACABBECCACBEADBDBCCE;ACBBCAACCCABAEAEEBEABCACBDCABECAEBDEADCAEEAAC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;40;40;100;20;320;B;C;B;B;4;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210055693711;2022;6;M;1;1;1;1;0;1;;0;;;;;;;;3106705;Betim;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;G;D;F;4;G;A;C;D;C;B;B;B;B;A;B;A;B;D;B;A;E;A;D;B
210057505575;2022;15;F;1;3;1;1;0;1;;0;;;;;;;;4314407;Pelotas;43;RS;1;1;1;1;1088;1058;1067;1077;485.4;533.7;491.4;594.4;BDDBBAECCAABCEDBABAABBAAECABCCDBADDBADACCEDDB;BBCAADEBDEBEDBAACCABAACEADAAADBABEDBEBEABCACD;AEABDCABDDBCECDAAB*ADCDADEABADECAAECBDCDDECCE;EABCADCAEEABBBAEDADBACEEEBCABDAAEDDEAACABEBAC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;80;80;80;120;0;360;B;B;F;C;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210057005323;2022;3;M;1;2;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;1086;1055;1065;1076;545.1;636.2;623.1;637.9;EDD..ECABCBCDACBCCDDCEAEABEBAECEECBBEBCEDBCBC;DEABEEDEDDADECBECAEBCDDAAADCAEDAAACABEDDBBACE;DCBDEEAEACCBBDBEBDCCDEAECEBADEAEEDACAAAEBDCEE;ACCADCEBBCACBCADCBEBBEDBBAACBBAADBBABEBECEDBB;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;120;180;140;140;120;700;B;G;C;B;5;E;A;C;C;B;B;B;A;B;A;B;A;A;C;A;A;C;B;B;B
210057278590;2022;4;F;1;3;1;1;1;1;;0;;;;;;;;2301109;Aracati;23;CE;1;1;1;1;1087;1056;1066;1078;471.2;560.8;557.8;582.4;DCDCBBEBAEDCABAACBEBDABBECEBCEAAEBDBEADCBEACA;EABEBCDDBBECBDCACEDEACEEAABDAEBCCCCACDECABDDA;CEAACCBBCACADEAAADCCACEABDDACCEABDBCEDBDEEDBB;BAEAACEDDBBEEAADBBABCDBDCEABBDCECECECACBCBBAE;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;180;120;100;140;660;E;D;D;D;5;D;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;E;A;B;B
210056882078;2022;11;M;1;3;1;1;11;1;;0;;;;;;;;2611606;Recife;26;PE;1;1;1;1;1087;1056;1066;1078;409.6;463.3;450.8;428.5;CADDCABBDABCBCCAECEBDDACECAEBDCABDBEBAACDACAB;CBDABCEBECACBBDAECBDECDACABEBEBCCAEACBEABACAD;CEECBCECCACABBACDBCADBBCCABECAEADDBCEBEEBEAEC;EEBDBDAACCEADBBDACEACCEADBCADBCEADBADDACBDACB;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;6;0;0;0;0;0;0;B;B;B;B;4;B;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B
210057515385;2022;13;M;1;3;1;1;14;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;B;B;4;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210054945103;2022;10;F;1;3;1;1;8;1;;0;;;;;;;;2109908;Santa Inês;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;F;C;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210055280471;2022;3;F;1;3;1;2;0;2;1;0;;;;;;;;3303302;Niterói;33;RJ;0;1;1;0;;1178;1182;;;485.4;479.8;;;CDEBBAEADCEBACDEBAABBCDCBCACDEBAEACDBEDABBCEC;BCEBADAAACEDBACDABAECCAECCEABDEAEBCEBDBCDCCBA;;1;;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;;1;120;40;40;120;20;340;E;E;B;C;2;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210057253980;2022;14;F;1;3;1;1;1;1;;0;;;;;;;;2606002;Garanhuns;26;PE;1;1;1;1;1086;1055;1065;1076;486.1;460.2;429.6;465.9;DEEDBCAEDDCADCBEBEAAAECCBBCBEDDABCCBCBCADDCCC;DBDBCBCDBECBBBDEBDCBCEDDBCDBCEDDDCDCBBBDDDBAA;BCDBDEBCEECBCDBDBECEEDEDCBDCCADBEDBBDCBEBBDDB;DBCADCEBBABDCDDCEDBBCDABDBBDECDDBCBDDBDBCEACC;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;80;100;80;80;100;440;B;E;B;B;5;B;A;B;D;A;A;A;A;A;A;A;A;A;B;A;A;D;A;A;B
